eventDate ,eventID,occurrenceID ,decimalLatitude ,decimalLongitude ,eventTime ,habitat ,samplingProtocol ,scientificName ,taxonRank ,scientificNameID ,scientificNameAuthorship ,kingdom ,phylum ,class ,order ,family ,genus , measurementType , measurementUnit ,measurementValue
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Pagurus capillatus,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus capillatus,Species,urn:lsid:marinespecies.org:taxname:254489,"Benedict, 1892",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,0.191
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Pandalus eous,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus eous,Species,urn:lsid:marinespecies.org:taxname:515463,"Makarov, 1935",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,biomass,Grams per 1000 square meter,3.825
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Pandalus goniurus,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pandalus goniurus,Species,urn:lsid:marinespecies.org:taxname:254483,"Stimpson, 1860",Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,biomass,Grams per 1000 square meter,22.95
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Pycnogonida,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pycnogonida,Class,urn:lsid:marinespecies.org:taxname:1302,"Latreille, 1810",Animalia,Arthropoda,Pycnogonida,NA,NA,NA,biomass,Grams per 1000 square meter,0.191
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Rhachotropis oculata,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Rhachotropis oculata,Species,urn:lsid:marinespecies.org:taxname:102240,"Hansen, 1888",Animalia,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Rhachotropis,biomass,Grams per 1000 square meter,0.191
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Sertularia robusta,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Sertularia robusta,Species,urn:lsid:marinespecies.org:taxname:117923,"Clark, 1877",Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,biomass,Grams per 1000 square meter,15.3
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Spirontocaris,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Spirontocaris,Genus,urn:lsid:marinespecies.org:taxname:106994,"Spence Bate, 1888",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,biomass,Grams per 1000 square meter,3.825
9/26/2023,SKQ202312S-IC11,SKQ202312S-IC11-Synoicum pulmonaria,70.583097,-162.498076,17:30:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synoicum pulmonaria,Species,urn:lsid:marinespecies.org:taxname:103692,"Ellis & Solander, 1786",Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Synoicum,biomass,Grams per 1000 square meter,17.212
9/27/2023,SKQ202312S-IC9,SKQ202312S-IC9-Acanthonotozoma rusanovae,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Acanthonotozoma rusanovae,Species,urn:lsid:marinespecies.org:taxname:101876,"Bryazgin, 1974",Animalia,Arthropoda,Malacostraca,Amphipoda,Acanthonotozomatidae,Acanthonotozoma,biomass,Grams per 1000 square meter,0.17
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Admete solida,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Admete solida,Species,urn:lsid:marinespecies.org:taxname:576338,"Aurivillius, 1885",Animalia,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Alcyonidium gelatinosum,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Alcyonidium gelatinosum,Species,urn:lsid:marinespecies.org:taxname:111600,"Linnaeus, 1761",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,biomass,Grams per 1000 square meter,10.211
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Anonyx,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anonyx,Genus,urn:lsid:marinespecies.org:taxname:101592,"Krøyer, 1838",Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Arctonoe vittata,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arctonoe vittata,Species,urn:lsid:marinespecies.org:taxname:254301,"Grube, 1855",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arctonoe,biomass,Grams per 1000 square meter,0.17
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Argis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,biomass,Grams per 1000 square meter,158.266
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Arrhis luthkei,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Arrhis luthkei,Species,urn:lsid:marinespecies.org:taxname:423163,"Gurjanova, 1936",Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Arrhis,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Boreotrophon truncatus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Boreotrophon truncatus,Species,urn:lsid:marinespecies.org:taxname:146733,"Strøm, 1768",Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,biomass,Grams per 1000 square meter,0.17
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Buccinum polare,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum polare,Species,urn:lsid:marinespecies.org:taxname:138873,"Gray, 1839",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,biomass,Grams per 1000 square meter,54.457
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Buccinum scalariforme,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Buccinum scalariforme,Species,urn:lsid:marinespecies.org:taxname:138875,"Møller, 1842",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,biomass,Grams per 1000 square meter,95.3
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Chionoecetes opilio,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Chionoecetes opilio,Species,urn:lsid:marinespecies.org:taxname:107315,"Fabricius, 1788",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,biomass,Grams per 1000 square meter,175.284
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Crangon dalli,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Crangon dalli,Species,urn:lsid:marinespecies.org:taxname:254486,"Rathbun, 1902",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,biomass,Grams per 1000 square meter,11.912
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Cryptonatica affinis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cryptonatica affinis,Species,urn:lsid:marinespecies.org:taxname:140525,"Gmelin, 1791",Animalia,Mollusca,Gastropoda,Littorinimorpha,Ticidae,Cryptonatica,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Cylichnoides occultus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Cylichnoides occultus,Species,urn:lsid:marinespecies.org:taxname:884604,"Mighels & C. B. Adams, 1842",Animalia,Mollusca,Gastropoda,Cephalaspidea,Eoscaphandridae,Cylichnoides,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Distaplia alaskensis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Distaplia alaskensis,Species,urn:lsid:marinespecies.org:taxname:181923,"Calman, 1912",Animalia,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Distaplia,biomass,Grams per 1000 square meter,3.404
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Eualus gaimardii ,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus gaimardii ,Species,urn:lsid:marinespecies.org:taxname:107504,"H. Milne Edwards, 1837",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,173.582
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Eualus macilentus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Eualus macilentus,Species,urn:lsid:marinespecies.org:taxname:158359,"Krøyer, 1841",Animalia,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,biomass,Grams per 1000 square meter,5.105
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Euspira pallida,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Euspira pallida,Species,urn:lsid:marinespecies.org:taxname:140536,"Broderip & G. B. Sowerby I, 1829",Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Gattyana ciliata,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gattyana ciliata,Species,urn:lsid:marinespecies.org:taxname:254456,"Moore, 1902",Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,biomass,Grams per 1000 square meter,95.3
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Gersemia rubiformis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gersemia rubiformis,Species,urn:lsid:marinespecies.org:taxname:156103,"Ehrenberg, 1834",Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Alcyoniidae,Gersemia,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Gorgonocephalus arcticus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gorgonocephalus arcticus,Species,urn:lsid:marinespecies.org:taxname:124966,"Leach, 1819",Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,biomass,Grams per 1000 square meter,571.799
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Gorgonocephalus eucnemis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Gorgonocephalus eucnemis,Species,urn:lsid:marinespecies.org:taxname:124969,"Müller & Troschel, 1842",Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,biomass,Grams per 1000 square meter,370.988
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Hyas,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Hyas,Genus,urn:lsid:marinespecies.org:taxname:106903,"Leach, 1814",Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,biomass,Grams per 1000 square meter,37.439
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Labidochirus splendescens,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Labidochirus splendescens,Species,urn:lsid:marinespecies.org:taxname:248348,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,biomass,Grams per 1000 square meter,3.404
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Latisipho hypolispus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Latisipho hypolispus,Species,urn:lsid:marinespecies.org:taxname:491062,"Dall, 1891",Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Latisipho,biomass,Grams per 1000 square meter,22.123
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Leptasterias groenlandica,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Leptasterias groenlandica,Species,urn:lsid:marinespecies.org:taxname:369176,"Steenstrup in Lutken, 1857",Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,biomass,Grams per 1000 square meter,28.93
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Margarites,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Margarites,Genus,urn:lsid:marinespecies.org:taxname:138592,"Leach, 1847",Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,biomass,Grams per 1000 square meter,895.137
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Margarites costalis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Margarites costalis,Species,urn:lsid:marinespecies.org:taxname:141819,"A. Gould, 1841",Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,biomass,Grams per 1000 square meter,6.807
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Muusoctopus sibiricus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Muusoctopus sibiricus,Species,urn:lsid:marinespecies.org:taxname:527164,"Loyning, 1930",Animalia,Mollusca,Cephalopoda,Octopoda,Bathypolypodidae,Muusoctopus,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Myriotrochus rinkii,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Myriotrochus rinkii,Species,urn:lsid:marinespecies.org:taxname:124446,"Steenstrup, 1851",Animalia,Echinodermata,Holothuroidea,Apodida,Myriotrochidae,Myriotrochus,biomass,Grams per 1000 square meter,44.246
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Nemertea,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nemertea,Phylum,urn:lsid:marinespecies.org:taxname:152391,NA,Animalia,Nemertea,NA,NA,NA,NA,biomass,Grams per 1000 square meter,10.211
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Neocrangon communis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neocrangon communis,Species,urn:lsid:marinespecies.org:taxname:423552,"Rathbun, 1899",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Neocrangon,biomass,Grams per 1000 square meter,3.404
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Neoiphinoe coronata,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Neoiphinoe coronata,Species,urn:lsid:marinespecies.org:taxname:576321,"A. Gould, 1860",Animalia,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Neoiphinoe,biomass,Grams per 1000 square meter,3.404
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Nymphon,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Nymphon,Genus,urn:lsid:marinespecies.org:taxname:134591,"Fabricius, 1794",Animalia,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Obesotoma,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Obesotoma,Genus,urn:lsid:marinespecies.org:taxname:137825,"Bartsch, 1941",Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Obesotoma,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Ocnus glacialis,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ocnus glacialis,Species,urn:lsid:marinespecies.org:taxname:124641,"Ljungman, 1879",Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Ocnus,biomass,Grams per 1000 square meter,6.807
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Ophiura robusta,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiura robusta,Species,urn:lsid:marinespecies.org:taxname:124933,"Ayres, 1852",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,biomass,Grams per 1000 square meter,0.17
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Ophiura sarsii,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Ophiura sarsii,Species,urn:lsid:marinespecies.org:taxname:124934,"Lütken, 1855",Animalia,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,biomass,Grams per 1000 square meter,8148.132
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Pagurus capillatus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus capillatus,Species,urn:lsid:marinespecies.org:taxname:254489,"Benedict, 1892",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,15.316
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Pagurus trigonocheirus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pagurus trigonocheirus,Species,urn:lsid:marinespecies.org:taxname:254490,"Stimpson, 1858",Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Phyllodoce groenlandica,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Phyllodoce groenlandica,Species,urn:lsid:marinespecies.org:taxname:334506,"Örsted, 1842",Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,biomass,Grams per 1000 square meter,10.211
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Propebela arctica,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Propebela arctica,Species,urn:lsid:marinespecies.org:taxname:367571,"A. Adams, 1855",Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,biomass,Grams per 1000 square meter,0.851
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Psolus peronii,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Psolus peronii,Species,urn:lsid:marinespecies.org:taxname:529651,"Bell, 1883",Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,biomass,Grams per 1000 square meter,641.572
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Pteraster obscurus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Pteraster obscurus,Species,urn:lsid:marinespecies.org:taxname:124149,"Perrier, 1891",Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,biomass,Grams per 1000 square meter,0.17
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Stomphia,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Stomphia,Genus,urn:lsid:marinespecies.org:taxname:100716,"Gosse, 1859",Animalia,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,biomass,Grams per 1000 square meter,20.421
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Synidotea,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synidotea,Genus,urn:lsid:marinespecies.org:taxname:118456,"Harger, 1878",Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,biomass,Grams per 1000 square meter,0.851
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Synidotea bicuspida,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Synidotea bicuspida,Species,urn:lsid:marinespecies.org:taxname:156445,"Owen, 1839",Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,biomass,Grams per 1000 square meter,1.702
9/26/2023,SKQ202312S-IC9,SKQ202312S-IC9-Tachyrhynchus erosus,70.848329,-163.2,1:01:03,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Tachyrhynchus erosus,Species,urn:lsid:marinespecies.org:taxname:196391,"Couthouy, 1838",Animalia,Mollusca,Gastropoda,Caenogastropoda,Turritellidae,Tachyrhynchus,biomass,Grams per 1000 square meter,1.702
9/27/2023,SKQ202312S-IC5,SKQ202312S-IC5-Alcyonidium gelatinosum,71.341581,-164.62299,9:59:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Alcyonidium gelatinosum,Species,urn:lsid:marinespecies.org:taxname:111600,"Linnaeus, 1761",Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,biomass,Grams per 1000 square meter,5.105
9/27/2023,SKQ202312S-IC5,SKQ202312S-IC5-Anonyx,71.341581,-164.62299,9:59:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Anonyx,Genus,urn:lsid:marinespecies.org:taxname:101592,"Krøyer, 1838",Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,biomass,Grams per 1000 square meter,1.702
9/27/2023,SKQ202312S-IC5,SKQ202312S-IC5-Argis,71.341581,-164.62299,9:59:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Argis,Genus,urn:lsid:marinespecies.org:taxname:107006,"Krøyer, 1843",Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,biomass,Grams per 1000 square meter,30.632
9/27/2023,SKQ202312S-IC5,SKQ202312S-IC5-Boreotrophon,71.341581,-164.62299,9:59:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Boreotrophon,Genus,urn:lsid:marinespecies.org:taxname:146731,"P. Fischer, 1884",Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,biomass,Grams per 1000 square meter,6.807
9/27/2023,SKQ202312S-IC5,SKQ202312S-IC5-Bryozoa - hard lobed,71.341581,-164.62299,9:59:33,Benthos,"Plumb-staff beam trawl,  2.26m opening, 7-mm mesh net, 4-mm cod end liner",Bryozoa - hard lobed,Phylum,urn:lsid:marinespecies.org:taxname:146142,NA,Animalia,Bryozoa,NA,NA,NA,NA,biomass,Grams per 1000 square meter,39.141
